Country,Zone,Region,Territory,Product Category,Order Priority,Delivery Mode,Processing Time (days),Financial Year,Financial Month,Qty
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Low,Road,2,2014,10,51
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Purifiers,Low,Road,5,2014,10,81
Sri Lanka, Southern Province, Southern Province,Galle,Water Dispensers,Low,Road,4,2014,10,71
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,Low,Road,4,2014,10,81
Sri Lanka, Southern Province, Southern Province,Galle,Refrigerators,Express,Air,3,2014,11,4
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Conditioners,Low,Road,0,2014,11,62
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,Low,Road,5,2014,11,13
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Conditioners,High,Air,1,2014,11,10
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Conditioners,High,Air,0,2014,11,74
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Conditioners,Medium,Rail,5,2014,11,35
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,Express,Air,0,2014,11,22
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Conditioners,Low,Road,0,2014,11,64
Sri Lanka, Western Province, Western Province,Colombo,Air Coolers,Express,Air,3,2014,11,43
Sri Lanka, Southern Province, Southern Province,Galle,Refrigerators,Low,Road,0,2014,11,79
Sri Lanka, Southern Province, Southern Province,Galle,Refrigerators,Low,Road,0,2014,11,35
Sri Lanka, Northern Province, Northern Province,Jaffna,Refrigerators,Low,Road,0,2014,11,20
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,High,Air,3,2014,11,9
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,Medium,Rail,1,2014,11,55
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,Medium,Rail,2,2014,11,60
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Purifiers,Express,Air,3,2014,11,71
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,Low,Road,2,2014,11,71
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Water Dispensers,High,Air,5,2014,11,57
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,Low,Road,3,2014,11,8
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Low,Road,3,2014,11,59
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Conditioners,Express,Air,1,2014,11,58
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Conditioners,Express,Air,3,2014,11,24
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Refrigerators,Medium,Rail,4,2014,12,27
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Low,Road,2,2014,12,36
Sri Lanka, Southern Province, Southern Province,Galle,Refrigerators,Low,Road,3,2014,12,4
Sri Lanka, Southern Province, Southern Province,Galle,Water Dispensers,Express,Air,3,2014,12,11
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Medium,Rail,1,2014,12,60
Sri Lanka, Southern Province, Southern Province,Galle,Air Coolers,Medium,Rail,2,2014,12,19
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Conditioners,Medium,Rail,4,2014,12,21
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,Low,Road,1,2014,12,49
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Conditioners,Express,Air,2,2014,12,44
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,Express,Air,4,2014,12,72
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Purifiers,Low,Road,1,2014,12,21
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Express,Air,1,2014,12,45
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Refrigerators,Medium,Rail,2,2015,1,26
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Conditioners,Express,Air,4,2015,1,18
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Conditioners,Low,Road,3,2015,1,5
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,High,Air,2,2015,1,38
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,High,Air,1,2015,1,42
Sri Lanka, North Western Province, North Western Province,Kurunegala,Water Dispensers,High,Air,3,2015,1,14
Sri Lanka, Uva Province, Uva Province,Badulla,Water Dispensers,Medium,Rail,0,2015,1,82
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Coolers,Low,Road,4,2015,1,36
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Express,Air,0,2015,1,11
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Conditioners,Express,Air,0,2015,1,44
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,Medium,Rail,1,2015,1,66
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Express,Air,0,2015,1,23
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Low,Road,4,2015,1,90
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Refrigerators,Medium,Rail,3,2015,1,84
Sri Lanka, Southern Province, Southern Province,Galle,Air Coolers,Medium,Rail,1,2015,1,38
Sri Lanka, Southern Province, Southern Province,Galle,Refrigerators,High,Air,1,2015,2,40
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,High,Air,2,2015,2,6
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Conditioners,Medium,Rail,4,2015,2,29
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Conditioners,Low,Road,3,2015,2,82
Sri Lanka, North Western Province, North Western Province,Kurunegala,Water Dispensers,Low,Road,0,2015,2,15
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Low,Road,5,2015,2,35
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,Express,Air,5,2015,2,69
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,Low,Road,0,2015,2,30
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,Low,Road,0,2015,2,59
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,Express,Air,1,2015,2,52
Sri Lanka, Western Province, Western Province,Colombo,Water Dispensers,Express,Air,2,2015,2,73
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,High,Air,5,2015,2,62
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,Low,Road,4,2015,2,12
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,High,Air,4,2015,2,17
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,Medium,Rail,5,2015,2,49
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,Medium,Rail,1,2015,2,72
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,High,Air,2,2015,2,90
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Conditioners,High,Air,4,2015,2,21
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Purifiers,Low,Road,1,2015,2,88
Sri Lanka, Central Province, Central Province,Kandy,Water Dispensers,Low,Road,4,2015,2,90
Sri Lanka, Uva Province, Uva Province,Badulla,Refrigerators,Medium,Rail,4,2015,2,24
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,Express,Air,4,2015,2,12
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,High,Air,0,2015,2,26
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,Express,Air,5,2015,3,35
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,Express,Air,3,2015,3,5
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Medium,Rail,5,2015,3,57
Sri Lanka, Central Province, Central Province,Kandy,Water Dispensers,Express,Air,2,2015,3,8
Sri Lanka, Western Province, Western Province,Colombo,Water Dispensers,Express,Air,5,2015,3,15
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Water Dispensers,Medium,Rail,1,2015,3,84
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,High,Air,3,2015,3,90
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Purifiers,High,Air,1,2015,3,73
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Refrigerators,Express,Air,4,2015,3,75
Sri Lanka, Uva Province, Uva Province,Badulla,Refrigerators,Express,Air,3,2015,3,5
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Coolers,Express,Air,0,2015,3,81
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Purifiers,Express,Air,5,2015,4,52
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,High,Air,2,2015,4,43
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,Low,Road,5,2015,4,86
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Conditioners,Medium,Rail,1,2015,4,85
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Conditioners,High,Air,3,2015,4,5
Sri Lanka, Southern Province, Southern Province,Galle,Refrigerators,High,Air,5,2015,4,31
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Medium,Rail,4,2015,4,84
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,Medium,Rail,4,2015,4,84
Sri Lanka, Northern Province, Northern Province,Jaffna,Refrigerators,High,Air,4,2015,4,32
Sri Lanka, Uva Province, Uva Province,Badulla,Water Dispensers,High,Air,0,2015,4,5
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Water Dispensers,Express,Air,4,2015,4,31
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Coolers,Medium,Rail,2,2015,4,40
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Low,Road,1,2015,4,87
Sri Lanka, Southern Province, Southern Province,Galle,Water Dispensers,Medium,Rail,2,2015,4,12
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Coolers,Express,Air,5,2015,4,19
Sri Lanka, Western Province, Western Province,Colombo,Air Coolers,Express,Air,1,2015,4,20
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Express,Air,0,2015,4,19
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Express,Air,5,2015,4,36
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,High,Air,5,2015,5,78
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,High,Air,2,2015,5,59
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,High,Air,5,2015,5,42
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Coolers,High,Air,2,2015,5,41
Sri Lanka, Western Province, Western Province,Colombo,Water Dispensers,Express,Air,3,2015,5,21
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,Medium,Rail,3,2015,5,13
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Purifiers,High,Air,2,2015,5,69
Sri Lanka, Northern Province, Northern Province,Jaffna,Refrigerators,Low,Road,1,2015,5,23
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,Low,Road,2,2015,5,5
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Purifiers,Low,Road,4,2015,5,67
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Water Dispensers,Medium,Rail,5,2015,5,51
Sri Lanka, Uva Province, Uva Province,Badulla,Air Coolers,High,Air,5,2015,5,12
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Low,Road,0,2015,6,86
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,Express,Air,1,2015,6,41
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,High,Air,3,2015,6,77
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Coolers,Express,Air,4,2015,7,68
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Purifiers,Low,Road,2,2015,7,50
Sri Lanka, Southern Province, Southern Province,Galle,Refrigerators,Low,Road,3,2015,7,83
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,High,Air,1,2015,7,49
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Purifiers,Medium,Rail,2,2015,7,67
Sri Lanka, Uva Province, Uva Province,Badulla,Air Coolers,Medium,Rail,5,2015,7,27
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Conditioners,Medium,Rail,2,2015,8,63
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,Low,Road,1,2015,8,50
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Conditioners,Low,Road,4,2015,8,84
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,Express,Air,2,2015,8,34
Sri Lanka, Central Province, Central Province,Kandy,Air Purifiers,Medium,Rail,4,2015,8,14
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Low,Road,4,2015,8,53
Sri Lanka, Central Province, Central Province,Kandy,Air Purifiers,Low,Road,4,2015,8,20
Sri Lanka, Central Province, Central Province,Kandy,Water Dispensers,Medium,Rail,1,2015,8,53
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Purifiers,Low,Road,0,2015,8,56
Sri Lanka, Southern Province, Southern Province,Galle,Air Conditioners,Express,Air,1,2015,8,10
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Conditioners,Low,Road,3,2015,8,64
Sri Lanka, North Western Province, North Western Province,Kurunegala,Water Dispensers,Express,Air,1,2015,8,70
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,Medium,Rail,4,2015,8,86
Sri Lanka, Central Province, Central Province,Kandy,Air Purifiers,Low,Road,3,2015,8,68
Sri Lanka, Western Province, Western Province,Colombo,Air Coolers,Medium,Rail,5,2015,8,27
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Conditioners,High,Air,4,2015,8,14
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Coolers,Medium,Rail,2,2015,8,16
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Low,Road,5,2015,9,21
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,High,Air,0,2015,9,59
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,Medium,Rail,5,2015,9,61
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Low,Road,1,2015,9,22
Sri Lanka, Uva Province, Uva Province,Badulla,Refrigerators,Low,Road,0,2015,9,32
Sri Lanka, Uva Province, Uva Province,Badulla,Water Dispensers,Express,Air,5,2015,9,62
Sri Lanka, Southern Province, Southern Province,Galle,Air Coolers,Medium,Rail,3,2015,9,54
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Low,Road,5,2015,9,70
Sri Lanka, Uva Province, Uva Province,Badulla,Refrigerators,High,Air,0,2015,9,79
Sri Lanka, Southern Province, Southern Province,Galle,Air Coolers,Low,Road,0,2015,10,28
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Purifiers,High,Air,4,2015,10,59
Sri Lanka, Southern Province, Southern Province,Galle,Refrigerators,Low,Road,4,2015,10,16
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Coolers,Low,Road,0,2015,10,86
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Conditioners,Express,Air,3,2015,10,22
Sri Lanka, Western Province, Western Province,Colombo,Air Coolers,Low,Road,2,2015,10,59
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,High,Air,0,2015,10,28
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Purifiers,High,Air,0,2015,10,84
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,High,Air,2,2015,10,68
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,Express,Air,3,2015,10,80
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,Medium,Rail,1,2015,10,32
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Conditioners,High,Air,4,2015,10,45
Sri Lanka, Southern Province, Southern Province,Galle,Air Purifiers,High,Air,4,2015,10,72
Sri Lanka, Uva Province, Uva Province,Badulla,Air Purifiers,Express,Air,1,2015,10,75
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Express,Air,1,2015,10,11
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Coolers,Low,Road,4,2015,10,39
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,Low,Road,3,2015,10,76
Sri Lanka, Southern Province, Southern Province,Galle,Air Coolers,Express,Air,1,2015,10,33
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,High,Air,2,2015,10,43
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Purifiers,Medium,Rail,2,2015,11,22
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Conditioners,High,Air,3,2015,11,41
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Coolers,Express,Air,0,2015,11,77
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,Low,Road,2,2015,11,62
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,High,Air,3,2015,11,32
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,Express,Air,0,2015,11,26
Sri Lanka, Western Province, Western Province,Colombo,Water Dispensers,Express,Air,4,2015,11,81
Sri Lanka, Uva Province, Uva Province,Badulla,Refrigerators,Low,Road,4,2015,11,22
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Conditioners,High,Air,0,2015,11,60
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,Medium,Rail,1,2015,11,46
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,Low,Road,5,2015,11,80
Sri Lanka, Northern Province, Northern Province,Jaffna,Refrigerators,Express,Air,5,2015,11,85
Sri Lanka, Southern Province, Southern Province,Galle,Air Coolers,Medium,Rail,1,2015,11,46
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Medium,Rail,5,2015,11,53
Sri Lanka, Central Province, Central Province,Kandy,Air Coolers,Low,Road,4,2015,11,50
Sri Lanka, Northern Province, Northern Province,Jaffna,Refrigerators,Medium,Rail,1,2015,11,40
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Conditioners,High,Air,0,2015,11,82
Sri Lanka, Southern Province, Southern Province,Galle,Air Conditioners,Express,Air,1,2015,11,79
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Refrigerators,Express,Air,3,2015,11,68
Sri Lanka, Uva Province, Uva Province,Badulla,Air Coolers,Low,Road,4,2015,11,72
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Express,Air,3,2015,11,81
Sri Lanka, Southern Province, Southern Province,Galle,Air Conditioners,Express,Air,1,2015,12,76
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,Medium,Rail,2,2015,12,32
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,High,Air,0,2015,12,86
Sri Lanka, Western Province, Western Province,Colombo,Air Coolers,High,Air,1,2015,12,73
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Coolers,Low,Road,5,2015,12,74
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Low,Road,1,2015,12,53
Sri Lanka, Uva Province, Uva Province,Badulla,Refrigerators,High,Air,5,2015,12,69
Sri Lanka, North Western Province, North Western Province,Kurunegala,Water Dispensers,Medium,Rail,3,2015,12,10
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Conditioners,Low,Road,3,2015,12,59
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Low,Road,1,2015,12,22
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Conditioners,Low,Road,0,2015,12,5
Sri Lanka, Northern Province, Northern Province,Jaffna,Refrigerators,Medium,Rail,0,2015,12,82
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Refrigerators,Low,Road,5,2016,1,81
Sri Lanka, Southern Province, Southern Province,Galle,Air Conditioners,High,Air,4,2016,1,9
Sri Lanka, Southern Province, Southern Province,Galle,Air Conditioners,Low,Road,3,2016,1,65
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Conditioners,Medium,Rail,4,2016,1,39
Sri Lanka, Western Province, Western Province,Colombo,Air Coolers,Low,Road,3,2016,1,67
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Coolers,Low,Road,1,2016,1,41
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Conditioners,Express,Air,4,2016,1,63
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Express,Air,5,2016,1,17
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Medium,Rail,2,2016,1,39
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,High,Air,0,2016,1,60
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Refrigerators,Low,Road,3,2016,1,7
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Low,Road,0,2016,1,34
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,High,Air,3,2016,1,85
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Express,Air,4,2016,1,80
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,Medium,Rail,0,2016,1,71
Sri Lanka, Northern Province, Northern Province,Jaffna,Refrigerators,Express,Air,4,2016,1,44
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Conditioners,High,Air,1,2016,1,39
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,Medium,Rail,5,2016,1,53
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,High,Air,4,2016,1,66
Sri Lanka, Uva Province, Uva Province,Badulla,Water Dispensers,Express,Air,4,2016,1,41
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,Medium,Rail,1,2016,1,78
Sri Lanka, Northern Province, Northern Province,Jaffna,Refrigerators,Low,Road,1,2016,1,8
Sri Lanka, Uva Province, Uva Province,Badulla,Air Coolers,Low,Road,0,2016,1,18
Sri Lanka, Northern Province, Northern Province,Jaffna,Water Dispensers,Low,Road,3,2016,2,50
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Coolers,Express,Air,0,2016,2,33
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,High,Air,5,2016,2,8
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Medium,Rail,3,2016,2,52
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Express,Air,1,2016,2,20
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,High,Air,1,2016,2,14
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Water Dispensers,Express,Air,0,2016,2,92
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Express,Air,2,2016,2,57
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,High,Air,4,2016,2,63
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,Express,Air,5,2016,2,10
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Express,Air,5,2016,2,42
Sri Lanka, North Western Province, North Western Province,Kurunegala,Water Dispensers,Express,Air,3,2016,2,57
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,High,Air,1,2016,2,82
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Conditioners,Low,Road,2,2016,2,86
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,Low,Road,3,2016,2,56
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Conditioners,Medium,Rail,1,2016,2,74
Sri Lanka, Uva Province, Uva Province,Badulla,Air Coolers,Low,Road,5,2016,2,20
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,Medium,Rail,0,2016,2,83
Sri Lanka, Central Province, Central Province,Kandy,Air Conditioners,Low,Road,2,2016,2,60
Sri Lanka, Western Province, Western Province,Colombo,Refrigerators,Express,Air,0,2016,2,45
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Air Coolers,Express,Air,1,2016,2,7
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Conditioners,High,Air,1,2016,2,28
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,Express,Air,5,2016,2,27
Sri Lanka, North Western Province, North Western Province,Kurunegala,Refrigerators,Medium,Rail,0,2016,3,51
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,Express,Air,5,2016,3,82
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Low,Road,0,2016,3,10
Sri Lanka, Uva Province, Uva Province,Badulla,Air Conditioners,Express,Air,4,2016,3,68
Sri Lanka, Uva Province, Uva Province,Badulla,Water Dispensers,Medium,Rail,1,2016,3,48
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Water Dispensers,Low,Road,1,2016,3,91
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,Express,Air,1,2016,3,86
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Medium,Rail,0,2016,3,51
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Refrigerators,Express,Air,1,2016,3,35
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,Express,Air,1,2016,3,81
Sri Lanka, Uva Province, Uva Province,Badulla,Refrigerators,Express,Air,4,2016,3,54
Sri Lanka, Western Province, Western Province,Colombo,Air Coolers,High,Air,2,2016,3,56
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Conditioners,Low,Road,4,2016,3,22
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,Express,Air,4,2016,3,60
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,Express,Air,3,2016,3,11
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Coolers,Low,Road,5,2016,3,75
Sri Lanka, North Central Province, North Central Province,Anuradhapura,Air Coolers,Medium,Rail,0,2016,3,9
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,Medium,Rail,4,2016,3,86
Sri Lanka, Northern Province, Northern Province,Jaffna,Air Purifiers,Express,Air,1,2016,3,87
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Medium,Rail,1,2016,3,59
Sri Lanka, Western Province, Western Province,Colombo,Water Dispensers,High,Air,5,2016,3,21
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Coolers,Low,Road,0,2016,3,88
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Refrigerators,Express,Air,2,2016,3,14
Sri Lanka, Sabaragamuwa, Sabaragamuwa,Ratnapura,Water Dispensers,Medium,Rail,3,2016,3,6
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Express,Air,4,2016,3,88
Sri Lanka, Central Province, Central Province,Kandy,Refrigerators,Express,Air,2,2016,4,50
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Air Purifiers,Medium,Rail,0,2016,4,23
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,Express,Air,1,2016,4,33
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Coolers,Express,Air,5,2016,4,57
Sri Lanka, Southern Province, Southern Province,Galle,Air Conditioners,Low,Road,1,2016,4,27
Sri Lanka, Western Province, Western Province,Colombo,Air Conditioners,Medium,Rail,2,2016,4,27
Sri Lanka, Western Province, Western Province,Colombo,Air Coolers,High,Air,4,2016,4,24
Sri Lanka, North Western Province, North Western Province,Kurunegala,Air Purifiers,Express,Air,4,2016,4,80
Sri Lanka, Eastern Province, Eastern Province,Trincomalee,Refrigerators,Medium,Rail,1,2016,4,16
